"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames","diffexpressed","delabel"
"STM2108",2.12283118033248,0.649923964788729,0.874012683036287,0.743609306138349,0.457112871551626,0.998802608278029,"wcaG","NO",NA
"STM2109",4.00685592709983,1.13696903163909,0.689162350671139,1.64978401755676,0.0989871187957378,0.998802608278029,"gmd","NO",NA
"STM2110",0.806547272377884,0.18232441435815,1.18017333421952,0.154489522065609,0.877223772220992,0.998802608278029,"wcaF","NO",NA
"STM2111",0.96365572302826,-0.525974986569615,1.46506389153364,-0.3590116373826,0.719586383481529,0.998802608278029,"wcaE","NO",NA
"STM2112",2.2276274441181,0.0911641672843346,0.827703146824542,0.110141138926538,0.912297442463469,0.998802608278029,"wcaD","NO",NA
"STM2113",2.7473136275519,0.432878092592374,0.705224408542548,0.613816095059701,0.539336860237386,0.998802608278029,"wcaC","NO",NA
"STM2114",1.06766564413311,0.153176270349553,1.12991762060245,0.135564104459122,0.892165883915205,0.998802608278029,"wcaB","NO",NA
"STM2115",5.76264911863232,-0.125379656602002,0.483581771839629,-0.259272917018846,0.795424674189864,0.998802608278029,"wcaA","NO",NA
"STM2116",9.22070805907292,0.33842189802424,0.470049164155015,0.71997127924396,0.471542679183235,0.998802608278029,"wzc","NO",NA
"STM2117",0.797381460888433,1.15835363040911,1.15777795393415,1.0004972252866,0.317069939760361,0.998802608278029,"wzb","NO",NA
"STM2118",2.03696486801341,-0.747810561643231,0.821344812519924,-0.910470913365745,0.362574214550858,0.998802608278029,"wza","NO",NA
"STM2119",104.748455461468,-0.078176216193184,0.272068484390621,-0.287340212771365,0.773851834908366,0.998802608278029,"yegH","NO",NA
"STM2120",123.229550813268,-0.0377877316461183,0.232699996983979,-0.162388191387557,0.871000169327145,0.998802608278029,"asmA","NO",NA
"STM2121",74.0754941604487,0.0854013148473317,0.234365452821405,0.36439378679421,0.715563974446496,0.998802608278029,"dcd","NO",NA
"STM2122",40.1953090903389,-0.209437673139975,0.352447813197655,-0.594237402808117,0.552353339508839,0.998802608278029,"udk","NO",NA
"STM2123",51.9886682583594,-0.0896755138644192,0.267942530862176,-0.334681894568452,0.737865060626261,0.998802608278029,"yegE","NO",NA
"STM2124",9.05930356053472,0.308894036348622,0.385981026818468,0.800282954047632,0.423546876927601,0.998802608278029,"alkA","NO",NA
"STM2125",13.4479421652459,0.543244356435673,0.386560335895027,1.40532875722458,0.159923540827584,0.998802608278029,"yegD","NO",NA
"STM2126",19.4373702830097,0.0157375424999796,0.37114597164459,0.0424025685372382,0.966177780795976,0.998802608278029,NA,"NO",NA
"STM2127",18.7055419525682,-0.0809312226531099,0.294965326850253,-0.274375376649598,0.783796163766159,0.998802608278029,"yegN","NO",NA
"STM2128",21.8924850652491,0.208722744574264,0.269792977625758,0.773640390536009,0.439143479706732,0.998802608278029,"yegO","NO",NA
"STM2129",11.65177193157,0.205883452226267,0.38059588052339,0.540950290747076,0.58854184593878,0.998802608278029,"yegB","NO",NA
"STM2130",52.4458681700531,-0.200229782626169,0.21406415165518,-0.935372789315532,0.349596214946954,0.998802608278029,"baeS","NO",NA
"STM2131",19.1483835180429,0.0819572667719516,0.324826005944303,0.252311284417309,0.80080046653805,0.998802608278029,"baeR","NO",NA
"STM2133",1.47677886084695,-1.81482745001457,1.04500596188405,-1.73666707770988,0.0824459520881139,0.998802608278029,NA,"NO",NA
"STM2134",1.88862327155148,-0.0434727101071289,0.854789526430855,-0.0508577945364489,0.959438837040669,0.998802608278029,NA,"NO",NA
"STM2135",30.2616782584733,-0.359145240805895,0.334032881177033,-1.07517930432589,0.28229445926763,0.998802608278029,NA,"NO",NA
"STM2136",44.367341799158,-0.0905784823554992,0.458585165147727,-0.197517253586519,0.843422780977783,0.998802608278029,"yegQ","NO",NA
"STM2137",7.84123073938092,-0.280152110320095,0.520959073571866,-0.537762224581828,0.590741214443613,0.998802608278029,NA,"NO",NA
"STM2138",4.3659813676168,-0.435387155086225,0.908241668913366,-0.479373684326913,0.631672811143125,0.998802608278029,NA,"NO",NA
"STM2139",14.0554543429937,-0.620995949571184,0.66295452016011,-0.936709729984506,0.348907889872604,0.998802608278029,NA,"NO",NA
"STM2140",58.4024261247953,-0.235186232575051,0.322856936575282,-0.728453398182486,0.466336085910428,0.998802608278029,"yegS","NO",NA
"STM2141",87.3319976932268,-0.345705346457051,0.412222394501012,-0.838637956279694,0.401672504375524,0.998802608278029,"fbaB","NO",NA
"STM2142",17.7855319162441,-0.26197348736938,0.303289201616231,-0.863774529305101,0.387711762486738,0.998802608278029,"yegT","NO",NA
"STM2143",41.8511576777762,-0.216063019954336,0.305940291783966,-0.706226102794281,0.480047540040825,0.998802608278029,"yegU","NO",NA
"STM2144",25.6262996670826,-0.0317078712524754,0.262328821106661,-0.120870711493737,0.903793440893062,0.998802608278029,"yegV","NO",NA
"STM2145",53.8763600004998,-0.258994309202408,0.196248603379694,-1.31972561711084,0.186926643913221,0.998802608278029,"yegW","NO",NA
"STM2146",9.17056014874484,-0.16381893508164,0.461519502602965,-0.354955606767867,0.722622849090134,0.998802608278029,"thiD","NO",NA
"STM2147",18.1505234256996,0.542683812214219,0.318475273284462,1.7040061120522,0.0883799453810985,0.998802608278029,"thiM","NO",NA
"STM2148",23.8156018790076,-0.0922892187579367,0.33126767592992,-0.278594096145561,0.780556343992729,0.998802608278029,NA,"NO",NA
"STM2149",3.58777585179948,0.579239954392236,0.628939280163757,0.920979135285395,0.357061320423957,0.998802608278029,"stcD","NO",NA
"STM2150",21.2009082284798,-0.251149062088759,0.415346896109108,-0.604673020170553,0.545396278150959,0.998802608278029,"stcC","NO",NA
"STM2151",0.847322161310041,1.3297531046668,1.26305969691783,1.05280305270742,0.292431265581188,0.998802608278029,"stcB","NO",NA
"STM2152",16.4035994840316,0.421123427547799,0.478539820044378,0.88001752395181,0.378849816412244,0.998802608278029,"stcA","NO",NA
"STM2153",23.789976481787,0.371779671710747,0.597467018451097,0.622259740252386,0.533771089414269,0.998802608278029,"yehE","NO",NA
"STM2154",230.849545604634,0.0229312888199789,0.229709489418061,0.0998273466110272,0.920481397033718,0.998802608278029,"mrp","NO",NA
"STM2155",151.578903348867,-0.0387847139999171,0.247415429920315,-0.156759479440746,0.875434408668991,0.998802608278029,"metG","NO",NA
"STM2156",5.57883584399748,-0.723091276822621,0.589381516066673,-1.22686453020835,0.219873511944932,0.998802608278029,"yehR","NO",NA
"STM2156A",16.1120098137048,-0.394659718744482,0.437626719551491,-0.901818150292458,0.367153476475623,0.998802608278029,NA,"NO",NA
"STM2157",39.4639406285518,0.218990887493917,0.261705121061965,0.836784876831146,0.402713499616451,0.998802608278029,"yehS","NO",NA
"STM2158",21.5458957855242,-0.334425272686558,0.363038972419107,-0.921182842872539,0.356954974297109,0.998802608278029,"yehT","NO",NA
"STM2159",79.0964969352343,-0.144850329782845,0.201480727580076,-0.718928959224034,0.472184692267847,0.998802608278029,"yehU","NO",NA
"STM2160",66.3253486828839,-0.382096724839592,0.41393045969155,-0.923094002611743,0.355958219778788,0.998802608278029,"yehV","NO",NA
"STM2161",3.65718576873768,-0.641111890475849,0.916056168982721,-0.699860895197947,0.484014180718697,0.998802608278029,NA,"NO",NA
"STM2162",62.5414969479514,-0.497261981815898,0.507893462259363,-0.979067498927489,0.327546629204955,0.998802608278029,"yehW","NO",NA
"STM2163",22.8712819164814,-0.110586075834204,0.333630296383987,-0.331462930773309,0.740294836821746,0.998802608278029,"yehX","NO",NA
"STM2164",21.1863942212811,-0.172504565251057,0.337435325424961,-0.511222602535188,0.609195193511816,0.998802608278029,"yehY","NO",NA
"STM2165",59.800527529869,-0.378077431432073,0.390551107255585,-0.968061348203146,0.333013731952554,0.998802608278029,"yehZ","NO",NA
"STM2166",49.2338661571488,0.0484813553022011,0.217716085062204,0.2226815500947,0.823783361731215,0.998802608278029,"bglX","NO",NA
"STM2167",68.2682964752546,-0.138302566022375,0.185101636108653,-0.747170953914166,0.454960374719389,0.998802608278029,"dld","NO",NA
"STM2168",59.51947261344,-0.29879991305773,0.273328027411917,-1.09319163456086,0.274309669207848,0.998802608278029,"pbpG","NO",NA
"STM2169",31.3030695923238,-0.861771260394315,0.751979392251081,-1.14600382573593,0.251793569095342,0.998802608278029,"yohC","NO",NA
"STM2170",14.6254988497117,-0.447558014481859,0.412156825555405,-1.08589252132061,0.277526546036017,0.998802608278029,"yohD","NO",NA
"STM2171",16.2025927039606,-0.120842031331751,0.442463371920634,-0.273111943271605,0.784767166212257,0.998802608278029,"yohF","NO",NA
"STM2172",12.2011759376095,-0.234734149158774,0.35533199733487,-0.660605154951911,0.508865562269427,0.998802608278029,"yohG","NO",NA
"STM2173",5.8008680525848,0.505072681314162,0.684098678586165,0.738303839963559,0.460329833563613,0.998802608278029,NA,"NO",NA
"STM2174",12.1401990986533,0.117650669481178,0.514242086405451,0.228784598910516,0.819036337632398,0.998802608278029,"yohI","NO",NA
"STM2175",27.1354155455123,-0.182376060810854,0.385812679141743,-0.472706239765259,0.636422774266042,0.998802608278029,NA,"NO",NA
"STM2176",10.5452448501908,0.359805954578604,0.453689852152781,0.793065908067608,0.427739424262956,0.998802608278029,NA,"NO",NA
"STM2177",8.67835798023728,0.0936813322670297,0.530814399229671,0.17648604183116,0.859912113574702,0.998802608278029,NA,"NO",NA
"STM2178",12.2743743089131,0.163202102308344,0.480171705751502,0.339882796827692,0.733944792386077,0.998802608278029,NA,"NO",NA
"STM2179",7.19020523740846,-0.215585969764091,0.524222321331046,-0.411249122732316,0.680889871757905,0.998802608278029,NA,"NO",NA
"STM2180",17.7996620481942,0.0612214099398377,0.322874517986677,0.189613631703087,0.849611904447665,0.998802608278029,NA,"NO",NA
"STM2181",22.9946352701071,0.107951834708308,0.496027325940469,0.21763283807728,0.827715196606937,0.998802608278029,"yohJ","NO",NA
"STM2182",40.9102235321154,-0.269418257144272,0.35348575161898,-0.762175719701078,0.445955135384592,0.998802608278029,"yohK","NO",NA
"STM2183",341.421633673876,0.353829890937358,0.39038626635831,0.906358449127922,0.364746157918104,0.998802608278029,"cdd","NO",NA
"STM2184",65.5567796912871,0.0867420126221633,0.242241873645693,0.358080175473848,0.720283314425084,0.998802608278029,"sanA","NO",NA
"STM2185",5.38783820876704,0.141537875323144,0.595366945091072,0.2377321691944,0.812088831432898,0.998802608278029,"b2145","NO",NA
"STM2186",101.469109490113,0.209137214965236,0.313023174831374,0.668120547553384,0.504056646736047,0.998802608278029,NA,"NO",NA
"STM2187",120.591763127412,0.242167619472605,0.212644993109893,1.13883527625527,0.254771865365545,0.998802608278029,"yeiA","NO",NA
"STM2188",41.1755716091016,-0.634281379521715,0.319872766983425,-1.9829177253923,0.0473766203875739,0.850424637208746,"mglC","DOWN","mglC"
"STM2189",69.8329524417006,-0.964136119680093,0.488124734008633,-1.97518390793743,0.0482472814086995,0.850424637208746,"mglA","DOWN","mglA"
"STM2190",268.551505277107,-0.771298574185074,0.365448624970463,-2.11055267822505,0.0348107787760177,0.73544787612927,"mglB","DOWN","mglB"
"STM2191",55.0493828800667,-0.146783825125479,0.334766985956953,-0.438465653074745,0.661048763176038,0.998802608278029,"galS","NO",NA
"STM2192",26.2627770984235,0.29425815697331,0.27221198578105,1.08098898044112,0.279702015450056,0.998802608278029,"yeiB","NO",NA
"STM2193",67.2919792915124,0.327737487896135,0.181602498717259,1.80469701799861,0.0711221067235117,0.975638224747069,"folE","NO",NA
"STM2194",78.1075318909445,0.0926726980546762,0.222324472570945,0.41683534422916,0.676798848175724,0.998802608278029,"yeiG","NO",NA
"STM2195",10.9481778577951,0.2017495629197,0.387026254666075,0.52128133553567,0.602170801115458,0.998802608278029,NA,"NO",NA
"STM2196",23.831258599235,0.270684039319695,0.322271979590832,0.839924214520186,0.400950879853837,0.998802608278029,NA,"NO",NA
"STM2197",1.95701637140602,1.27862732120798,0.938051624576327,1.36306711454764,0.172861359780046,0.998802608278029,NA,"NO",NA
"STM2198",8.55397622724157,0.606113250500261,0.444222811738272,1.36443522143426,0.172430628972316,0.998802608278029,NA,"NO",NA
"STM2199",141.943783695039,0.355083939467696,0.683936137775565,0.519177039865991,0.603637288667711,0.998802608278029,"cirA","NO",NA
"STM2200",76.0512309598149,0.205308458968355,0.20591084155271,0.997074546537655,0.318728326900339,0.998802608278029,"lysP","NO",NA
"STM2201",88.2733610198689,0.146896237474639,0.26402306889296,0.556376524561167,0.577953483615777,0.998802608278029,"yeiE","NO",NA
"STM2202",68.9440357756644,0.933244176223326,0.268134791777072,3.48050385419297,0.000500471623389359,0.0658267382293297,"yeiH","UP","yeiH"
"STM2203",43.4876948097806,0.0363492760056641,0.249409407276759,0.145741399262173,0.88412553838963,0.998802608278029,"nfo","NO",NA
"STM2204",394.018264391384,-0.19997682115122,0.713261318763429,-0.280369642781018,0.779193924977079,0.998802608278029,"fruA","NO",NA
"STM2205",190.611900406646,-0.328512729635949,0.643309624059786,-0.510660368428468,0.60958889633152,0.998802608278029,"fruK","NO",NA
"STM2206",400.762721145365,-0.308350662943285,0.536073595896252,-0.575202109008482,0.56515461661097,0.998802608278029,"fruF","NO",NA
"STM2207",22.8776619537177,-0.561932569096763,0.516161208268506,-1.0886764834223,0.276296575713422,0.998802608278029,"setB","NO",NA
"STM2208",6.86041658133591,0.241094632820909,0.694844855509761,0.34697620757951,0.72860919327532,0.998802608278029,NA,"NO",NA
"STM2209",0.261504692872314,-1.08398227121188,2.07964799777148,-0.521233532008042,0.60220409765346,0.998802608278029,NA,"NO",NA
"STM2211",49.7358960070133,-0.312086867748451,0.296810693995629,-1.05146773368296,0.293043821187685,0.998802608278029,"yeiP","NO",NA
"STM2212",32.4674981326268,-0.0715011573546448,0.320376829543895,-0.223178303675823,0.823396737264394,0.998802608278029,"yeiR","NO",NA
"STM2213",28.7040057001886,0.0905981927020718,0.243184507363653,0.372549196016805,0.70948399054777,0.998802608278029,"yeiU","NO",NA
"STM2214",345.419972252685,0.0895451177113694,0.229409140520611,0.390329336957366,0.696293032590357,0.998802608278029,"spr","NO",NA
"STM2215",72.0080339114569,-0.0412249084188998,0.20864041234355,-0.197588319328177,0.843367174456541,0.998802608278029,"rtn","NO",NA
"STM2216",38.9797664221732,-0.240675716627996,0.257697445514168,-0.93394684665108,0.350331312004721,0.998802608278029,"yejA","NO",NA
"STM2217",28.4972366186162,-0.087113906475318,0.260107817670591,-0.334914602934549,0.737689506091571,0.998802608278029,"yejB","NO",NA
"STM2218",16.0902824146068,-0.507088148600711,0.37467894864586,-1.35339375332774,0.175929872005034,0.998802608278029,"yejE","NO",NA
"STM2219",129.134320744314,-0.804069270624231,0.362776886214906,-2.21642916397906,0.0266621241984324,0.648884012864739,"yejF","DOWN","yejF"
"STM2220",736.655240058367,-0.618224792335044,0.549965427131636,-1.12411573861909,0.260963929336297,0.998802608278029,"yejG","NO",NA
"STM2221",31.4131225434312,-0.101851808899473,0.253415650634006,-0.401916016807392,0.687745834732837,0.998802608278029,"bcr","NO",NA
"STM2222",33.2224715065706,-0.198736435922671,0.281331881985612,-0.706412776682151,0.479931477609143,0.998802608278029,"rsuA","NO",NA
"STM2223",40.9689828218346,-0.0812671490754099,0.278233490779517,-0.292082555725864,0.770223503942109,0.998802608278029,"yejH","NO",NA
"STM2224",287.98084538664,-0.112790887563473,0.275472628281611,-0.409444990114112,0.682213128747081,0.998802608278029,"rplY","NO",NA
"STM2225",57.1198552716693,-0.336887434901902,0.218830987887262,-1.53948688051192,0.123685478327545,0.998802608278029,NA,"NO",NA
"STM2226",118.020429624064,-0.0229306088968324,0.180795854790933,-0.12683149690212,0.899073766116618,0.998802608278029,"yejK","NO",NA
"STM2227",49.1798329637106,0.0467528534109466,0.413366573275276,0.113102646497283,0.909949176856405,0.998802608278029,"yejL","NO",NA
"STM2228",89.3821020960681,-0.3535732113755,0.233641737593502,-1.51331356724739,0.13020002807052,0.998802608278029,"yejM","NO",NA
"STM2229",4.94217206532766,-0.560101112159225,0.557628596205763,-1.00443398342604,0.315169476678152,0.998802608278029,NA,"NO",NA
"STM2230",4.3805993504684,0.340273513088033,0.590399231246527,0.576344776685437,0.564382162999229,0.998802608278029,NA,"NO",NA
"STM2231",0.568447118940516,-0.2424019914535,1.31969136061731,-0.183680820142758,0.854263856203038,0.998802608278029,NA,"NO",NA
"STM2232",42.1137813106852,0.0967798373907572,0.330020981992769,0.293253588927499,0.769328325557113,0.998802608278029,"oafA","NO",NA
"STM2233",0.858791911563928,-1.4870835129045,1.43876856733196,-1.03358076251425,0.301332196607909,0.998802608278029,NA,"NO",NA
"STM2234",3.14740934228457,1.41773332841824,0.76278663266266,1.85862371954442,0.0630804925811331,0.931515144820418,NA,"NO",NA
"STM2235",2.74320382563266,0.503929991110243,0.801939553131154,0.628388996580428,0.529749143527117,0.998802608278029,NA,"NO",NA
"STM2236",0.583749595485947,0.637491810907445,1.29629168919547,0.491781144800132,0.622874067219077,0.998802608278029,NA,"NO",NA
"STM2237",0.205835753612139,-0.838664457578707,2.11690637403649,-0.396174562968297,0.69197625516557,0.998802608278029,NA,"NO",NA
"STM2238",46.8810991222721,0.0175060020231698,0.408905594475145,0.042811842781559,0.965851523471543,0.998802608278029,NA,"NO",NA
"STM2239",1.95583949275753,-1.14296477044397,1.02198835941841,-1.11837357041366,0.263407477352696,0.998802608278029,NA,"NO",NA
"STM2240",16.4256987560751,-0.0372367561643451,0.339920964710853,-0.109545335622414,0.912769965476376,0.998802608278029,NA,"NO",NA
"STM2241",55.7677605589699,0.114880503091089,0.237584058069314,0.483536244075656,0.628715031516448,0.998802608278029,"sspH2","NO",NA
"STM2242",1.36433920352503,-0.950585310360676,1.05966980316097,-0.897058034045227,0.369687950463927,0.998802608278029,NA,"NO",NA
"STM2243",6.01307295633024,0.223551186935143,0.546493604821201,0.409064598309954,0.682492255414578,0.998802608278029,NA,"NO",NA
"STM2244",1.37895584861687,0.857095213010398,1.21632095477772,0.70466204634864,0.481020575900242,0.998802608278029,NA,"NO",NA
"STM2245",1.61379810794552,-1.01475684896404,1.18876531541422,-0.853622523980229,0.393314174348413,0.998802608278029,NA,"NO",NA
"STM2246",75.4300360727827,-0.461576848002091,0.257611725519685,-1.79175403243367,0.0731723751088796,0.986009128180572,"narP","NO",NA
"STM2247",66.8570240573399,0.163838153280607,0.333997253356686,0.490537426981888,0.623753652293336,0.998802608278029,"ccmH","NO",NA
"STM2248",20.9980697200326,0.470255845479652,0.334570870920476,1.4055492762591,0.159858007210429,0.998802608278029,"ccmG","NO",NA
"STM2249",102.319209691959,0.2551871337809,0.357672678852023,0.713465547885688,0.475557724697434,0.998802608278029,"ccmF","NO",NA
"STM2250",19.812524120788,0.589344890686548,0.37728448742279,1.5620702953157,0.118271429740637,0.998802608278029,"ccmE","NO",NA
"STM2251",0.458712727316705,1.69321866451143,1.88413765648844,0.898670359185516,0.368828269652168,0.998802608278029,"ccmD","NO",NA
"STM2252",47.0558592630755,0.233552245159266,0.276515242516649,0.844627019594421,0.398319118266514,0.998802608278029,"ccmC","NO",NA
"STM2253",21.8669264151155,0.532151431746208,0.471426277643369,1.12881155969158,0.258977335171153,0.998802608278029,"ccmB","NO",NA
"STM2254",48.7015674249441,0.183793706827367,0.341164183466824,0.538725094057946,0.590076555949998,0.998802608278029,"ccmA","NO",NA
"STM2255",142.787284615483,0.196316446756299,0.201442286408115,0.974554301665185,0.329781391061854,0.998802608278029,"napC","NO",NA
"STM2256",200.690038725046,0.236599455065688,0.23777597606248,0.995051977006783,0.319710985408612,0.998802608278029,"napB","NO",NA
"STM2257",234.057537217026,0.0470381831769746,0.240201869635058,0.195827714615379,0.844745016912593,0.998802608278029,"napH","NO",NA
"STM2258",144.128462603544,-0.0446510322366253,0.285324354310715,-0.156492187091751,0.87564507717112,0.998802608278029,"napG","NO",NA
"STM2259",1112.96446035974,0.108111076142363,0.2612439331847,0.41383191113544,0.678997211904843,0.998802608278029,"napA","NO",NA
"STM2260",60.9540527118815,0.427439129828489,0.262154862158773,1.63048331931991,0.102999387836009,0.998802608278029,"napD","NO",NA
"STM2261",210.766926531061,0.378317731190971,0.283773551808636,1.33316769226644,0.182476779059348,0.998802608278029,"napF","NO",NA
"STM2262",34.9674841227404,-0.341943720380168,0.356805003196886,-0.958349006646305,0.337886799662865,0.998802608278029,"eco","NO",NA
"STM2263",24.8792749551599,-0.0169959475370196,0.29324240009267,-0.0579586974177287,0.953781527877233,0.998802608278029,"yojI","NO",NA
"STM2264",21.4758738699948,0.213758581902783,0.321806347781597,0.66424600812367,0.50653287122951,0.998802608278029,"alkB","NO",NA
"STM2265",69.9487604182465,-0.219926777786616,0.36704938695231,-0.599174894726606,0.549056262329664,0.998802608278029,"ada","NO",NA
"STM2266",7.44760357480831,0.133219335311604,0.526378773919012,0.253086450123653,0.8002014093379,0.998802608278029,"apbE","NO",NA
"STM2267",612.575241554268,-0.0273258416317527,0.354766441598522,-0.0770248772928654,0.938603754536009,0.998802608278029,"ompC","NO",NA
"micF",1.25401317952415,0.0296767163967638,1.44965854758565,0.0204715216877721,0.983667229715426,0.998802608278029,NA,"NO",NA
"STM2269",91.7206695187774,-0.258086329071259,0.188716335977376,-1.36758870256044,0.171440854702282,0.998802608278029,"yojN","NO",NA
"STM2270",106.437849379986,0.0418906650519714,0.232721196523465,0.180003651054396,0.857149701891546,0.998802608278029,"rcsB","NO",NA
"STM2271",47.7714612697008,-0.118856472547161,0.268510656249266,-0.442650858656511,0.658018292042689,0.998802608278029,"rcsC","NO",NA
"STM2272",470.681632121922,-0.153900822477393,0.290283110257513,-0.530174912143067,0.595990663623257,0.998802608278029,"gyrA","NO",NA
"STM2273",7.62760541989571,-0.196350469182895,0.658018411786893,-0.298396618796262,0.765400469399451,0.998802608278029,NA,"NO",NA
"STM2274",0.830846909953957,2.02864732662544,1.25397819545564,1.61776921957429,0.105712342173519,0.998802608278029,NA,"NO",NA
"STM2275",3.34092703407085,-0.256760884717622,0.687415516453846,-0.373516277377863,0.708764232916576,0.998802608278029,NA,"NO",NA
"STM2276",59.5929711802769,-0.373004141884469,0.20395015838172,-1.82889851542229,0.067414812689531,0.967172728450914,"ubiG","NO",NA
"STM2277",126.292719736934,0.0423048306271945,0.3112805714285,0.135905785680915,0.891895761604972,0.998802608278029,"nrdA","NO",NA
"STM2278",61.4968763288918,0.145550369788324,0.329286662910622,0.442017203192438,0.658476757206911,0.998802608278029,"nrdB","NO",NA
"STM2279",4.99933528693811,0.812332121318687,0.61686159306742,1.31687907052094,0.1878791630304,0.998802608278029,"yfaE","NO",NA
"STM2280",11.5880682170505,-0.747913623031125,0.383793692076405,-1.9487387064252,0.0513266368682159,0.872747985074758,NA,"NO",NA
"STM2281",60.9915735865745,0.73718991800647,0.297225517825356,2.48023764379352,0.0131294844801188,0.452646902672688,NA,"UP",NA
"STM2282",845.095613344035,0.392746257179232,0.245164185442886,1.60197239441699,0.109161714117902,0.998802608278029,"glpQ","NO",NA
"STM2283",947.946699881741,0.458782991815084,0.245521720967403,1.86860449660988,0.0616778597141404,0.924702194688324,"glpT","NO",NA
"STM2284",369.506567533153,1.02065451770339,0.34028849878901,2.99938000060423,0.00270529666355047,0.205052316599961,"glpA","UP","glpA"
"STM2285",189.346413503179,0.935116805521793,0.479706317379369,1.94935270110748,0.0512533189242278,0.872747985074758,"glpB","NO",NA
"STM2286",191.398426651525,0.904497171103798,0.435169316354144,2.07849482284663,0.0376638072457539,0.779780305569498,"glpC","UP","glpC"
"STM2287",20.2921780068808,-0.384699950018035,0.713537336481289,-0.539144807635618,0.589786940003682,0.998802608278029,NA,"NO",NA
"STM2288",8.42506566106368,0.195127787726357,0.474636015543423,0.411110369496403,0.680991606751376,0.998802608278029,NA,"NO",NA
"STM2289",20.3247308510711,0.360115268174075,0.309730358111238,1.16267346336371,0.244962012164543,0.998802608278029,NA,"NO",NA
"STM2290",23.7816233382447,0.0482248604224449,0.328297725805051,0.146893677999712,0.883215942017669,0.998802608278029,"yfaV","NO",NA
"STM2291",46.867146391586,0.346757200352101,0.2016619846953,1.71949711233891,0.0855238930049255,0.998802608278029,"yfaW","NO",NA
"STM2292",21.0621290955643,-0.170616714067092,0.302412738370965,-0.564184944675838,0.572628272766535,0.998802608278029,"yfaX","NO",NA
"STM2293",80.1213916442371,0.018755071617043,0.190810441855954,0.0982916418756661,0.921700714861762,0.998802608278029,NA,"NO",NA
"STM2294",17.6010383684866,-0.239060324462557,0.322583304150709,-0.741080897202509,0.45864439143261,0.998802608278029,"yfaZ","NO",NA
"STM2295",15.5603902356207,0.285538513499177,0.343890608075585,0.830317859208348,0.406359093274905,0.998802608278029,"yfaO","NO",NA
"STM2296",2.43670091015949,-0.244709294329338,0.977326365458551,-0.250386465543189,0.802288495271302,0.998802608278029,"ais","NO",NA
"STM2297",7.49689199793513,-0.841401521626316,0.581004015260359,-1.44818538172971,0.147565211759511,0.998802608278029,"yfbE","NO",NA
"STM2298",9.94169757766447,-0.701123088971197,0.52513736026605,-1.33512323064576,0.181836017416446,0.998802608278029,"pmrF","NO",NA
"STM2299",22.598452636324,-0.411532247752689,0.67110542217868,-0.613215501100689,0.539733856520408,0.998802608278029,"yfbG","NO",NA
"STM2300",10.5910352938836,0.775451698577321,0.42927107810396,1.80643825808717,0.0708499101456386,0.975638224747069,NA,"NO",NA
"STM2301",13.964476427986,-0.213252642905416,0.407927194695779,-0.522771331939402,0.601133391823509,0.998802608278029,"pqaB","NO",NA
"STM2302",2.66328921512073,0.0121402654320217,0.837930082789949,0.0144883990697646,0.98844033449494,0.998802608278029,NA,"NO",NA
"STM2303",10.1343599431877,0.74499962513183,0.480039597996563,1.55195452258745,0.120673105582741,0.998802608278029,NA,"NO",NA
"STM2304",24.0855765919032,-0.389334413092708,0.401217932725941,-0.97038138461934,0.331856424104267,0.998802608278029,"pmrD","NO",NA
"STM2305",104.591251761421,0.20072846532135,0.338914966923286,0.5922679282759,0.553671188627836,0.998802608278029,"menE","NO",NA
"STM2306",80.5837162691249,-0.00585790398490029,0.451941010215963,-0.012961656173006,0.989658384230985,0.998802608278029,"menC","NO",NA
"STM2307",99.1219375359866,0.035143239395469,0.28256779884102,0.124370998888099,0.901021534574162,0.998802608278029,"menB","NO",NA
"STM2308",22.2141155442824,0.23067432538541,0.280449365429122,0.822516838404856,0.410782807314186,0.998802608278029,"yfbB","NO",NA
"STM2309",212.096521481806,0.0686406293140906,0.305428683955275,0.224735373329055,0.822185144478403,0.998802608278029,"menD","NO",NA
"STM2310",75.4749227423673,0.216788075068676,0.265124747125053,0.817683288412235,0.413538055316161,0.998802608278029,"menF","NO",NA
"STM2311",212.353195416887,-0.0461194847183484,0.573790795099845,-0.0803768291722477,0.93593755491199,0.998802608278029,"elaB","NO",NA
"STM2312",28.6803038846496,-0.411892929851287,0.364020369205996,-1.13151066449856,0.257840217358016,0.998802608278029,"elaA","NO",NA
"STM2313",33.3423597005731,0.0909325725368105,0.269563655873393,0.337332465098778,0.735866288837075,0.998802608278029,"elaC","NO",NA
"STM2314",203.073469864266,0.960522569418648,0.36846540690259,2.60681885307235,0.00913876932625014,0.378412744694358,NA,"UP",NA
"STM2315",24.926076713317,0.595638883767688,0.310275832863422,1.9197076300489,0.054894839936023,0.890690807646463,"yfbK","NO",NA
"STM2316",208.484973105162,0.0738397700209514,0.181420897145702,0.407008074497888,0.684002057785552,0.998802608278029,"nuoN","NO",NA
"STM2317",185.797504984122,0.165463870948,0.195408157692199,0.846760303674905,0.397128738577246,0.998802608278029,"nuoM","NO",NA
"STM2318",257.640987912561,0.00026978792397902,0.213234185361459,0.00126521891188177,0.998990501633504,0.99913149947504,"nuoL","NO",NA
"STM2319",35.4087946425193,-0.0166434865430907,0.303774904389702,-0.0547888792082028,0.956306660201785,0.998802608278029,"nuoK","NO",NA
