"","baseMean","log2FoldChange","lfcSE","pvalue","padj","genenames"
"STM2099",2.72018459161706,-0.000279204076070704,0.0111738898570874,0.0548119970910649,0.890690807646463,"wcaM"
"STM2100",3.18745233636117,-1.65648072491218e-06,0.0111686698779584,0.992105978089992,0.998802608278029,"wcaL"
"STM2101",6.59143329938281,-0.000184772817981767,0.0111698507618192,0.395758188382505,0.998802608278029,"wcaK"
"STM2102",1.94404954487657,-0.000119980398467774,0.0111694800847346,0.466596656557013,0.998802608278029,"wzxC"
"STM2103",6.8608930563295,7.27752157015023e-05,0.0111679683555046,0.727304204184773,0.998802608278029,"wcaJ"
"STM2104",1.09816756562387,-0.000130716825003632,0.0111703891425231,0.222298784985286,0.998802608278029,"cpsG"
"STM2105",3.67093908704759,0.000471159807300786,0.0111825484734001,0.0236562425897932,0.618659162933071,"manC"
"STM2106",2.83689253101014,-1.70221655242678e-05,0.0111685614007719,0.960844629903307,0.998802608278029,"wcaI"
"STM2107",0.262085321217879,4.69902950217114e-05,0.0111697661503165,0.408293497745426,0.998802608278029,"wcaH"
"STM2108",2.12283118033248,0.00010140888317871,0.0111695548978411,0.457112871551626,0.998802608278029,"wcaG"
"STM2109",4.00685592709983,0.000293223734917494,0.011174018127893,0.0989871187957378,0.998802608278029,"gmd"
"STM2110",0.806547272377884,1.30707940855464e-05,0.0111692504405252,0.877223772220992,0.998802608278029,"wcaF"
"STM2111",0.96365572302826,-2.04515733571942e-05,0.0111694801861227,0.719586383481529,0.998802608278029,"wcaE"
"STM2112",2.2276274441181,1.54698198298537e-05,0.0111687576142678,0.912297442463469,0.998802608278029,"wcaD"
"STM2113",2.7473136275519,0.000113638975770674,0.0111691686468411,0.539336860237386,0.998802608278029,"wcaC"
"STM2114",1.06766564413311,1.47606545834019e-05,0.0111692285844844,0.892165883915205,0.998802608278029,"wcaB"
"STM2115",5.76264911863232,-6.43474051423707e-05,0.0111670130010684,0.795424674189864,0.998802608278029,"wcaA"
"STM2116",9.22070805907292,0.000185694814206769,0.0111689577719529,0.471542679183235,0.998802608278029,"wzc"
"STM2117",0.797381460888433,0.000105697067849524,0.0111699806842142,0.317069939760361,0.998802608278029,"wzb"
"STM2118",2.03696486801341,-0.000147905554933564,0.0111700293831744,0.362574214550858,0.998802608278029,"wza"
"STM2119",104.748455461468,-0.000152454781468352,0.0111619853235901,0.773851834908366,0.998802608278029,"yegH"
"STM2120",123.229550813268,-9.1717846088786e-05,0.0111573186876724,0.871000169327145,0.998802608278029,"asmA"
"STM2121",74.0754941604487,0.000194061210149639,0.011159501107602,0.715563974446496,0.998802608278029,"dcd"
"STM2122",40.1953090903389,-0.000206797060236475,0.0111669955444608,0.552353339508839,0.998802608278029,"udk"
"STM2123",51.9886682583594,-0.000153648007153472,0.0111616194611856,0.737865060626261,0.998802608278029,"yegE"
"STM2124",9.05930356053472,0.000253141081355052,0.0111694306326642,0.423546876927601,0.998802608278029,"alkA"
"STM2125",13.4479421652459,0.000456231738770635,0.0111788665198299,0.159923540827584,0.998802608278029,"yegD"
"STM2126",19.4373702830097,1.48677853247364e-05,0.0111646064351736,0.966177780795976,0.998802608278029,NA
"STM2127",18.7055419525682,-0.000116938163211096,0.0111625405083661,0.783796163766159,0.998802608278029,"yegN"
"STM2128",21.8924850652491,0.000353774588442798,0.0111685447314473,0.439143479706732,0.998802608278029,"yegO"
"STM2129",11.65177193157,0.000173413142588987,0.0111670204440522,0.58854184593878,0.998802608278029,"yegB"
"STM2130",52.4458681700531,-0.000541353654700739,0.0111738525196844,0.349596214946954,0.998802608278029,"baeS"
"STM2131",19.1483835180429,8.48570183378497e-05,0.0111636185244484,0.80080046653805,0.998802608278029,"baeR"
"STM2133",1.47677886084695,-0.000238037660307103,0.0111727041161928,0.0824459520881139,0.998802608278029,NA
"STM2134",1.88862327155148,-3.34243919780366e-06,0.0111687886381829,0.959438837040669,0.998802608278029,NA
"STM2135",30.2616782584733,-0.00041523551996646,0.0111749122255226,0.28229445926763,0.998802608278029,NA
"STM2136",44.367341799158,-5.07006115912118e-05,0.0111665640734823,0.843422780977783,0.998802608278029,"yegQ"
"STM2137",7.84123073938092,-0.000128309437473063,0.0111682280491617,0.590741214443613,0.998802608278029,NA
"STM2138",4.3659813676168,-6.18792635373986e-05,0.0111691838331095,0.631672811143125,0.998802608278029,NA
"STM2139",14.0554543429937,-0.000173063858327081,0.0111701726015135,0.348907889872604,0.998802608278029,NA
"STM2140",58.4024261247953,-0.000274692411008255,0.0111681491604786,0.466336085910428,0.998802608278029,"yegS"
"STM2141",87.3319976932268,-0.000248395063242697,0.0111697960655712,0.401672504375524,0.998802608278029,"fbaB"
"STM2142",17.7855319162441,-0.000354165226772386,0.0111703256235568,0.387711762486738,0.998802608278029,"yegT"
"STM2143",41.8511576777762,-0.000262740200098791,0.0111669369109352,0.480047540040825,0.998802608278029,"yegU"
"STM2144",25.6262996670826,-5.21115593344685e-05,0.0111597830521216,0.903793440893062,0.998802608278029,"yegV"
"STM2145",53.8763600004998,-0.000831875624105756,0.0111973580650293,0.186926643913221,0.998802608278029,"yegW"
"STM2146",9.17056014874484,-9.45969517788892e-05,0.0111670032411754,0.722622849090134,0.998802608278029,"thiD"
"STM2147",18.1505234256996,0.000650468979665266,0.011191148565923,0.0883799453810985,0.998802608278029,"thiM"
"STM2148",23.8156018790076,-9.11730880912108e-05,0.0111640030952153,0.780556343992729,0.998802608278029,NA
"STM2149",3.58777585179948,0.00017682817116578,0.0111701218322323,0.357061320423957,0.998802608278029,"stcD"
"STM2150",21.2009082284798,-0.000181651694594143,0.0111680147596604,0.545396278150959,0.998802608278029,"stcC"
"STM2151",0.847322161310041,9.87323035930272e-05,0.0111699537980673,0.292431265581188,0.998802608278029,"stcB"
"STM2152",16.4035994840316,0.000224004980823155,0.0111700891925469,0.378849816412244,0.998802608278029,"stcA"
"STM2153",23.789976481787,0.000129180947245499,0.0111688962487897,0.533771089414269,0.998802608278029,"yehE"
"STM2154",230.849545604634,6.43879675620934e-05,0.0111567860366716,0.920481397033718,0.998802608278029,"mrp"
"STM2155",151.578903348867,-5.80033861561773e-05,0.0111585436055891,0.875434408668991,0.998802608278029,"metG"
"STM2156",5.57883584399748,-0.000265265113681585,0.0111722989056788,0.219873511944932,0.998802608278029,"yehR"
"STM2156A",16.1120098137048,-0.00024632666569593,0.0111702399428453,0.367153476475623,0.998802608278029,NA
"STM2157",39.4639406285518,0.000390944645710088,0.0111698158221649,0.402713499616451,0.998802608278029,"yehS"
"STM2158",21.5458957855242,-0.000312358321671849,0.0111707980411649,0.356954974297109,0.998802608278029,"yehT"
"STM2159",79.0964969352343,-0.000442761880372682,0.0111654394991563,0.472184692267847,0.998802608278029,"yehU"
"STM2160",66.3253486828839,-0.00027039701976336,0.0111705883797117,0.355958219778788,0.998802608278029,"yehV"
"STM2161",3.65718576873768,-8.7957143917165e-05,0.0111694672020986,0.484014180718697,0.998802608278029,NA
"STM2162",62.5414969479514,-0.000216761630651575,0.0111702424847247,0.327546629204955,0.998802608278029,"yehW"
"STM2163",22.8712819164814,-0.000121032402183499,0.0111645055629314,0.740294836821746,0.998802608278029,"yehX"
"STM2164",21.1863942212811,-0.000204587676313334,0.0111664109699912,0.609195193511816,0.998802608278029,"yehY"
"STM2165",59.800527529869,-0.000312185010918906,0.0111717292553659,0.333013731952554,0.998802608278029,"yehZ"
"STM2166",49.2338661571488,9.81678603580442e-05,0.011155648898728,0.823783361731215,0.998802608278029,"bglX"
"STM2167",68.2682964752546,-0.00048288106399865,0.0111648210546592,0.454960374719389,0.998802608278029,"dld"
"STM2168",59.51947261344,-0.000497042283162855,0.0111767713167485,0.274309669207848,0.998802608278029,"pbpG"
"STM2169",31.3030695923238,-0.000181359386911899,0.0111707754548948,0.251793569095342,0.998802608278029,"yohC"
"STM2170",14.6254988497117,-0.00033448522505986,0.0111730369790513,0.277526546036017,0.998802608278029,"yohD"
"STM2171",16.2025927039606,-7.41678810011128e-05,0.0111666162470304,0.784767166212257,0.998802608278029,"yohF"
"STM2172",12.2011759376095,-0.000237827430038114,0.0111678214657237,0.508865562269427,0.998802608278029,"yohG"
"STM2173",5.8008680525848,0.000131807727274179,0.0111694349262352,0.460329833563613,0.998802608278029,NA
"STM2174",12.1401990986533,5.20781058677933e-05,0.0111674205070549,0.819036337632398,0.998802608278029,"yohI"
"STM2175",27.1354155455123,-0.000151127295004787,0.0111665571208828,0.636422774266042,0.998802608278029,NA
"STM2176",10.5452448501908,0.000209026306531252,0.0111693908761799,0.427739424262956,0.998802608278029,NA
"STM2177",8.67835798023728,4.24128604158798e-05,0.0111673811969679,0.859912113574702,0.998802608278029,NA
"STM2178",12.2743743089131,8.90872381421626e-05,0.0111672195665384,0.733944792386077,0.998802608278029,NA
"STM2179",7.19020523740846,-9.60560362268487e-05,0.0111678201116177,0.680889871757905,0.998802608278029,NA
"STM2180",17.7996620481942,7.24797218769098e-05,0.0111634627613819,0.849611904447665,0.998802608278029,NA
"STM2181",22.9946352701071,5.37417518233517e-05,0.011167151484531,0.827715196606937,0.998802608278029,"yohJ"
"STM2182",40.9102235321154,-0.000269778219154432,0.0111690038755245,0.445955135384592,0.998802608278029,"yohK"
"STM2183",341.421633673876,0.000294871399997355,0.0111710043201358,0.364746157918104,0.998802608278029,"cdd"
"STM2184",65.5567796912871,0.000174178065248602,0.0111599445613317,0.720283314425084,0.998802608278029,"sanA"
"STM2185",5.38783820876704,4.85229454008596e-05,0.0111679757680483,0.812088831432898,0.998802608278029,"b2145"
"STM2186",101.469109490113,0.000273930829573009,0.0111676575630678,0.504056646736047,0.998802608278029,NA
"STM2187",120.591763127412,0.00066422929953539,0.0111835598962998,0.254771865365545,0.998802608278029,"yeiA"
"STM2188",41.1755716091016,-0.000776951859452727,0.0112029874837701,0.0473766203875739,0.850424637208746,"mglC"
"STM2189",69.8329524417006,-0.00048918119108992,0.01118292804622,0.0482472814086995,0.850424637208746,"mglA"
"STM2190",268.551505277107,-0.000699997065519902,0.0111973670623465,0.0348107787760177,0.73544787612927,"mglB"
"STM2191",55.0493828800667,-0.000185986245812709,0.0111657707036008,0.661048763176038,0.998802608278029,"galS"
"STM2192",26.2627770984235,0.000483419261206532,0.0111759780699033,0.279702015450056,0.998802608278029,"yeiB"
"STM2193",67.2919792915124,-2.79860698368278e-05,0.0111490383843951,0.0711221067235117,0.975638224747069,"folE"
"STM2194",78.1075318909445,0.000229387071324536,0.0111592616057356,0.676798848175724,0.998802608278029,"yeiG"
"STM2195",10.9481778577951,0.000164447841382212,0.011166974338474,0.602170801115458,0.998802608278029,NA
"STM2196",23.831258599235,0.000321108632886218,0.0111698511880391,0.400950879853837,0.998802608278029,NA
"STM2197",1.95701637140602,0.000173578492220219,0.0111709776636582,0.172861359780046,0.998802608278029,NA
"STM2198",8.55397622724157,0.00038004674515202,0.0111758277797636,0.172430628972316,0.998802608278029,NA
"STM2199",141.943783695039,9.44854409590525e-05,0.0111688546437987,0.603637288667711,0.998802608278029,"cirA"
"STM2200",76.0512309598149,0.000598262481852313,0.0111771532197525,0.318728326900339,0.998802608278029,"lysP"
"STM2201",88.2733610198689,0.000256790233839497,0.0111641775498958,0.577953483615777,0.998802608278029,"yeiE"
"STM2202",68.9440357756644,0.738429227378869,0.313438959187192,0.000500471623389359,0.0658267382293297,"yeiH"
"STM2203",43.4876948097806,0.000104372059514641,0.0111593928249821,0.88412553838963,0.998802608278029,"nfo"
"STM2204",394.018264391384,-4.65324497603091e-05,0.0111685108084399,0.779193924977079,0.998802608278029,"fruA"
"STM2205",190.611900406646,-9.04172412872068e-05,0.0111686083201587,0.60958889633152,0.998802608278029,"fruK"
"STM2206",400.762721145365,-0.000131423151360599,0.0111684772514046,0.56515461661097,0.998802608278029,"fruF"
"STM2207",22.8776619537177,-0.000267569836135945,0.0111718832995645,0.276296575713422,0.998802608278029,"setB"
"STM2208",6.86041658133591,5.92672690021774e-05,0.0111685904010301,0.72860919327532,0.998802608278029,NA
"STM2209",0.261504692872314,-5.25897889373824e-05,0.0111698317493279,0.60220409765346,0.998802608278029,NA
"STM2211",49.7358960070133,-0.000439361756275492,0.0111746538372819,0.293043821187685,0.998802608278029,"yeiP"
"STM2212",32.4674981326268,-8.36269869613451e-05,0.011163536046384,0.823396737264394,0.998802608278029,"yeiR"
"STM2213",28.7040057001886,0.000181060004929942,0.0111601573976464,0.70948399054777,0.998802608278029,"yeiU"
"STM2214",345.419972252685,0.000209234629136412,0.011159478414972,0.696293032590357,0.998802608278029,"spr"
"STM2215",72.0080339114569,-0.00011480899132634,0.0111547851488252,0.843367174456541,0.998802608278029,"rtn"
"STM2216",38.9797664221732,-0.000450044438554406,0.0111726036782724,0.350331312004721,0.998802608278029,"yejA"
"STM2217",28.4972366186162,-0.000158104117392092,0.0111611109675226,0.737689506091571,0.998802608278029,"yejB"
"STM2218",16.0902824146068,-0.000449279558781641,0.0111780199708087,0.175929872005034,0.998802608278029,"yejE"
"STM2219",129.134320744314,-0.000739758905012473,0.0112011211471242,0.0266621241984324,0.648884012864739,"yejF"
"STM2220",736.655240058367,-0.000254397517858682,0.0111718260127299,0.260963929336297,0.998802608278029,"yejG"
"STM2221",31.4131225434312,-0.000196768438163217,0.0111613707569105,0.687745834732837,0.998802608278029,"bcr"
"STM2222",33.2224715065706,-0.000310295309300626,0.0111674017385548,0.479931477609143,0.998802608278029,"rsuA"
"STM2223",40.9689828218346,-0.000114963633465169,0.0111616370997764,0.770223503942109,0.998802608278029,"yejH"
"STM2224",287.98084538664,-0.000184852351623961,0.011162822862459,0.682213128747081,0.998802608278029,"rplY"
"STM2225",57.1198552716693,-0.000866129163382557,0.0112049914331274,0.123685478327545,0.998802608278029,NA
"STM2226",118.020429624064,-8.50211863339503e-05,0.0111491052863217,0.899073766116618,0.998802608278029,"yejK"
"STM2227",49.1798329637106,3.3913906578168e-05,0.0111658084609306,0.909949176856405,0.998802608278029,"yejL"
"STM2228",89.3821020960681,-0.000825471914819612,0.0112022077252716,0.13020002807052,0.998802608278029,"yejM"
"STM2229",4.94217206532766,-0.000228945709497233,0.0111708535482614,0.315169476678152,0.998802608278029,NA
"STM2230",4.3805993504684,0.000121818539840513,0.0111687219958578,0.564382162999229,0.998802608278029,NA
"STM2231",0.568447118940516,-2.37043160049288e-05,0.0111694199326532,0.854263856203038,0.998802608278029,NA
"STM2232",42.1137813106852,0.000110115580425009,0.0111641764697334,0.769328325557113,0.998802608278029,"oafA"
"STM2233",0.858791911563928,-8.36647623159352e-05,0.0111699266128728,0.301332196607909,0.998802608278029,NA
"STM2234",3.14740934228457,0.000291284062848258,0.0111742439800756,0.0630804925811331,0.931515144820418,NA
"STM2235",2.74320382563266,9.97265576081581e-05,0.0111692817945345,0.529749143527117,0.998802608278029,NA
"STM2236",0.583749595485947,4.40312649268202e-05,0.0111694599516626,0.622874067219077,0.998802608278029,NA
"STM2237",0.205835753612139,-4.75889413223812e-05,0.0111698022669011,0.69197625516557,0.998802608278029,NA
"STM2238",46.8810991222721,1.36743558062368e-05,0.0111656089831472,0.965851523471543,0.998802608278029,NA
"STM2239",1.95583949275753,-0.000139364613758093,0.0111703180280399,0.263407477352696,0.998802608278029,NA
"STM2240",16.4256987560751,-3.94808838570201e-05,0.0111638038375255,0.912769965476376,0.998802608278029,NA
"STM2241",55.7677605589699,0.000253290618066177,0.0111616422199744,0.628715031516448,0.998802608278029,"sspH2"
"STM2242",1.36433920352503,-0.000105297348256427,0.0111698283611457,0.369687950463927,0.998802608278029,NA
"STM2243",6.01307295633024,8.82414200252293e-05,0.0111680427366645,0.682492255414578,0.998802608278029,NA
"STM2244",1.37895584861687,7.12692237155382e-05,0.0111696149360893,0.481020575900242,0.998802608278029,NA
"STM2245",1.61379810794552,-9.31863401065982e-05,0.0111698044105313,0.393314174348413,0.998802608278029,NA
"STM2246",75.4300360727827,-0.000856459101175826,0.0112080318572396,0.0731723751088796,0.986009128180572,"narP"
"STM2247",66.8570240573399,0.000186314287205279,0.0111657221531101,0.623753652293336,0.998802608278029,"ccmH"
"STM2248",20.9980697200326,0.00052686804734692,0.0111818922528343,0.159858007210429,0.998802608278029,"ccmG"
"STM2249",102.319209691959,0.000253375243325732,0.0111685381009135,0.475557724697434,0.998802608278029,"ccmF"
"STM2250",19.812524120788,0.000516359666591451,0.0111825629958902,0.118271429740637,0.998802608278029,"ccmE"
"STM2251",0.458712727316705,6.02916117976332e-05,0.0111698458849816,0.368828269652168,0.998802608278029,"ccmD"
"STM2252",47.0558592630755,0.000382804354739999,0.0111702545926522,0.398319118266514,0.998802608278029,"ccmC"
"STM2253",21.8669264151155,0.000301800970687597,0.011172632865608,0.258977335171153,0.998802608278029,"ccmB"
"STM2254",48.7015674249441,0.000197697686532758,0.0111662972268382,0.590076555949998,0.998802608278029,"ccmA"
"STM2255",142.787284615483,0.000595548633603153,0.0111761302152687,0.329781391061854,0.998802608278029,"napC"
"STM2256",200.690038725046,0.000519843880190071,0.0111753332683363,0.319710985408612,0.998802608278029,"napB"
"STM2257",234.057537217026,4.95548182822707e-05,0.0111578115057396,0.844745016912593,0.998802608278029,"napH"
"STM2258",144.128462603544,-9.39698157234528e-06,0.0111611368528082,0.87564507717112,0.998802608278029,"napG"
"STM2259",1112.96446035974,0.000372265215483302,0.0111687266047906,0.678997211904843,0.998802608278029,"napA"
"STM2260",60.9540527118815,0.000747122854501688,0.0111967602709689,0.102999387836009,0.998802608278029,"napD"
"STM2261",210.766926531061,0.000558037526640878,0.0111818433947219,0.182476779059348,0.998802608278029,"napF"
"STM2262",34.9674841227404,-0.000328231103524022,0.0111714801153823,0.337886799662865,0.998802608278029,"eco"
"STM2263",24.8792749551599,-4.57558580493413e-05,0.0111617573022968,0.953781527877233,0.998802608278029,"yojI"
"STM2264",21.4758738699948,0.000253247203567373,0.0111673419090851,0.50653287122951,0.998802608278029,"alkB"
"STM2265",69.9487604182465,-0.000199119771794729,0.0111672498231582,0.549056262329664,0.998802608278029,"ada"
"STM2266",7.44760357480831,6.12925117318193e-05,0.0111674093254987,0.8002014093379,0.998802608278029,"apbE"
"STM2267",612.575241554268,6.20882742486699e-05,0.0111645073784927,0.938603754536009,0.998802608278029,"ompC"
"micF",1.25401317952415,1.0687337392214e-05,0.0111694447410636,0.983667229715426,0.998802608278029,NA
"STM2269",91.7206695187774,-0.000890734706533275,0.0112028225129955,0.171440854702282,0.998802608278029,"yojN"
"STM2270",106.437849379986,9.59200030250925e-05,0.0111575540878344,0.857149701891546,0.998802608278029,"rcsB"
"STM2271",47.7714612697008,-0.000207129056755737,0.0111628286136648,0.658018292042689,0.998802608278029,"rcsC"
"STM2272",470.681632121922,-0.000224797027895753,0.0111648234595653,0.595990663623257,0.998802608278029,"gyrA"
"STM2273",7.62760541989571,-5.56155566772541e-05,0.011168344450535,0.765400469399451,0.998802608278029,NA
"STM2274",0.830846909953957,0.000164761288768899,0.0111710985028839,0.105712342173519,0.998802608278029,NA
"STM2275",3.34092703407085,-7.02333810848338e-05,0.0111685048535699,0.708764232916576,0.998802608278029,NA
"STM2276",59.5929711802769,-0.00111371245794022,0.0112351972105959,0.067414812689531,0.967172728450914,"ubiG"
"STM2277",126.292719736934,5.75100107296826e-05,0.0111627129327015,0.891895761604972,0.998802608278029,"nrdA"
"STM2278",61.4968763288918,0.00016664782985303,0.0111651085916582,0.658476757206911,0.998802608278029,"nrdB"
"STM2279",4.99933528693811,0.000271850631156302,0.0111727854157038,0.1878791630304,0.998802608278029,"yfaE"
"STM2280",11.5880682170505,-0.000642889986844167,0.0111920841038269,0.0513266368682159,0.872747985074758,NA
"STM2281",60.9915735865745,0.000994462250016886,0.0112279120363723,0.0131294844801188,0.452646902672688,NA
"STM2282",845.095613344035,0.000841919588131102,0.0112053543998598,0.109161714117902,0.998802608278029,"glpQ"
"STM2283",947.946699881741,0.000945406054150297,0.0112177875943404,0.0616778597141404,0.924702194688324,"glpT"
"STM2284",369.506567533153,0.678754821893981,0.48921142337054,0.00270529666355047,0.205052316599961,"glpA"
"STM2285",189.346413503179,0.000484874265477624,0.0111825940038607,0.0512533189242278,0.872747985074758,"glpB"
"STM2286",191.398426651525,0.000574671019221992,0.0111882991196734,0.0376638072457539,0.779780305569498,"glpC"
"STM2287",20.2921780068808,-9.13098294606573e-05,0.0111689479914822,0.589786940003682,0.998802608278029,NA
"STM2288",8.42506566106368,0.000113399436072503,0.0111676144445039,0.680991606751376,0.998802608278029,NA
"STM2289",20.3247308510711,0.00046824589447568,0.0111770111392748,0.244962012164543,0.998802608278029,NA
"STM2290",23.7816233382447,5.47128815029154e-05,0.0111635154610271,0.883215942017669,0.998802608278029,"yfaV"
"STM2291",46.867146391586,0.00105448352803031,0.0112264853305189,0.0855238930049255,0.998802608278029,"yfaW"
"STM2292",21.0621290955643,-0.000227927041936848,0.0111655802210583,0.572628272766535,0.998802608278029,"yfaX"
"STM2293",80.1213916442371,6.43238626246697e-05,0.0111509601240823,0.921700714861762,0.998802608278029,NA
"STM2294",17.6010383684866,-0.000287842219901077,0.0111684014507423,0.45864439143261,0.998802608278029,"yfaZ"
"STM2295",15.5603902356207,0.000310205249483115,0.0111703302583801,0.406359093274905,0.998802608278029,"yfaO"
"STM2296",2.43670091015949,-3.10926153885812e-05,0.0111690700038635,0.802288495271302,0.998802608278029,"ais"
"STM2297",7.49689199793513,-0.000305891600869765,0.0111738704879368,0.147565211759511,0.998802608278029,"yfbE"
"STM2298",9.94169757766447,-0.000314977937320262,0.0111737812723792,0.181836017416446,0.998802608278029,"pmrF"
"STM2299",22.598452636324,-0.000115785402566894,0.0111691047241703,0.539733856520408,0.998802608278029,"yfbG"
"STM2300",10.5910352938836,0.000506702622258985,0.0111831545005588,0.0708499101456386,0.975638224747069,NA
"STM2301",13.964476427986,-0.000156964747138307,0.0111671999799035,0.601133391823509,0.998802608278029,"pqaB"
"STM2302",2.66328921512073,-8.84039860273432e-07,0.0111687174668472,0.98844033449494,0.998802608278029,NA
"STM2303",10.1343599431877,0.000390367497418144,0.0111769431613719,0.120673105582741,0.998802608278029,NA
"STM2304",24.0855765919032,-0.000298564623697461,0.0111713625414793,0.331856424104267,0.998802608278029,"pmrD"
"STM2305",104.591251761421,0.000219640752011739,0.0111668509810923,0.553671188627836,0.998802608278029,"menE"
"STM2306",80.5837162691249,1.73516261438072e-05,0.0111663045316028,0.989658384230985,0.998802608278029,"menC"
"STM2307",99.1219375359866,5.02194379056147e-05,0.0111611163827888,0.901021534574162,0.998802608278029,"menB"
"STM2308",22.2141155442824,0.000343733262638059,0.0111687680541303,0.410782807314186,0.998802608278029,"yfbB"
"STM2309",212.096521481806,8.17693471799029e-05,0.0111626780467582,0.822185144478403,0.998802608278029,"menD"
"STM2310",75.4749227423673,0.000375611775841108,0.0111693672012049,0.413538055316161,0.998802608278029,"menF"
"STM2311",212.353195416887,-3.14173260339532e-05,0.0111676896896385,0.93593755491199,0.998802608278029,"elaB"
"STM2312",28.6803038846496,-0.00035606049010581,0.0111728997512646,0.257840217358016,0.998802608278029,"elaA"
"STM2313",33.3423597005731,0.000154675578081743,0.0111618910120564,0.735866288837075,0.998802608278029,"elaC"
"STM2314",203.073469864266,0.000854946422916914,0.0112136222016399,0.00913876932625014,0.378412744694358,NA
"STM2315",24.926076713317,0.000739523515654489,0.0111989474166188,0.054894839936023,0.890690807646463,"yfbK"
"STM2316",208.484973105162,0.000256293306523744,0.0111528545345257,0.684002057785552,0.998802608278029,"nuoN"
"STM2317",185.797504984122,0.000539865399464303,0.0111707358890037,0.397128738577246,0.998802608278029,"nuoM"
"STM2318",257.640987912561,2.33733495218214e-06,0.0111543572582418,0.998990501633504,0.99913149947504,"nuoL"
"STM2319",35.4087946425193,-1.92406897549828e-05,0.0111621387190839,0.956306660201785,0.998802608278029,"nuoK"
"STM2320",96.8120332377503,8.52976582462009e-05,0.0111542344261727,0.895851642883147,0.998802608278029,"nuoJ"
"STM2321",93.0861543297448,7.34237043593022e-05,0.0111531066609868,0.904230111140606,0.998802608278029,"nuoI"
"STM2322",148.859686713628,-0.00013422031706658,0.0111600621960665,0.780634835066253,0.998802608278029,"nuoH"
"STM2323",491.540979208964,-0.00021934642772505,0.0111657188596819,0.630429027584417,0.998802608278029,"nuoG"
"STM2324",185.725365376163,-3.9708562725986e-05,0.0111651868058292,0.923006769343966,0.998802608278029,"nuoF"
"STM2325",83.4983581541147,-0.000215980169815331,0.0111660285206674,0.581054659175693,0.998802608278029,"nuoE"
"STM2326",305.423366493015,-0.000227674023807646,0.011165430038491,0.673286244472551,0.998802608278029,"nuoC"
"STM2327",187.751996687465,-0.000432967062370981,0.0111714685065032,0.372468320463956,0.998802608278029,"nuoB"
"STM2328",256.673981246248,-0.000203265658847892,0.0111576091127238,0.729664809221064,0.998802608278029,"nuoA"
"STM2329",6.59849537867063,-0.000147016218625118,0.0111690861753871,0.477313895527452,0.998802608278029,NA
"STM2330",440.74559405016,0.000320447059820088,0.0111589181007964,0.606993695893185,0.998802608278029,"lrhA"
"STM2331",189.837559755135,0.000364636935120316,0.0111744783593352,0.311009090051881,0.998802608278029,"yfbQ"
"STM2332",25.2559098495442,-0.000281275342618433,0.0111683819688583,0.454775757599959,0.998802608278029,NA
"STM2333",84.6763256405989,2.38844627785404e-05,0.0111615197696471,0.94666695039099,0.998802608278029,"yfbS"
"STM2334",94.2417631166524,0.000757317174030096,0.0111948904663893,0.154733988146272,0.998802608278029,"yfbT"
"STM2335",98.7060504898891,0.000466540699482539,0.0111749277352895,0.300081607399998,0.998802608278029,"yfbU"
"STM2336",202.404947498877,-0.000289285538114815,0.0111712641792232,0.329038208009883,0.998802608278029,NA
"STM2337",603.563675476617,0.00183512825536531,0.0113538688450856,0.0479846132512089,0.850424637208746,"ackA"
"STM2338",612.157535014708,0.000304472538782628,0.0111710707274076,0.327948591886431,0.998802608278029,"pta"
"STM2339",54.4624059156766,-0.000110831570251017,0.011156331756614,0.844814835073512,0.998802608278029,"yfcC"
"STM2340",103.495310394508,-0.000149893199498849,0.0111685926606034,0.597199667243931,0.998802608278029,NA
"STM2341",69.8967116943945,-7.58868643282582e-06,0.0111667420000696,0.970430649988005,0.998802608278029,NA
"STM2342",72.7502248915392,-2.97870737605269e-05,0.0111667399501082,0.905941095516024,0.998802608278029,NA
"STM2343",19.1178992995542,7.88376342046455e-05,0.0111671022310096,0.758737550795796,0.998802608278029,NA
"STM2344",28.3123910052842,0.000250900391223698,0.0111666147404435,0.528225055259416,0.998802608278029,NA
"STM2345",111.532014887132,-3.99900603535579e-05,0.0111602056103215,0.929389914383408,0.998802608278029,NA
"STM2346",63.969700296216,-0.000358669012517168,0.0111657007473634,0.497625859034544,0.998802608278029,NA
"STM2347",65.9499943536066,-0.00015915007107662,0.0111593416977243,0.741192520893626,0.998802608278029,"yfcE"
"STM2348",40.8502080525911,-0.000118883836670347,0.0111656655968953,0.717120737183009,0.998802608278029,"yfcF"
"STM2349",20.0098995832326,-8.12419565866139e-05,0.011167007777718,0.75478076984938,0.998802608278029,"yfcG"
"STM2350",82.6001233810508,-0.000154963537561018,0.011163146776037,0.712630014185992,0.998802608278029,"yfcH"
"STM2351",20.8633028418089,-0.000109008968626678,0.0111646584390687,0.759264557770005,0.998802608278029,"hisP"
"STM2352",22.3645630149207,-0.000515717721213214,0.0111791838460957,0.215008285125346,0.998802608278029,"hisM"
"STM2353",21.4222161957836,8.78111637979584e-05,0.0111658511262172,0.778112061811327,0.998802608278029,"hisQ"
"STM2354",83.4574107141383,6.22295945858298e-05,0.0111621391192644,0.887734424812621,0.998802608278029,"hisJ"
"STM2355",25.9836203837894,-0.000142881140441991,0.0111680705808415,0.577743666389937,0.998802608278029,"argT"
